timestamp,open,high,low,close,volume,symbol,source
2025-02-23 19:30:00,0.9927875016849403,0.9931071091413236,0.9887676735559088,0.9888758087818121,0.001598880937762065,BTC/USDT,BTC_USDT
2025-02-23 20:30:00,0.9887173640836001,0.9897408702783284,0.9873924748277689,0.987204270726208,0.0022297764782509637,BTC/USDT,BTC_USDT
2025-02-23 21:30:00,0.9870463059749891,0.9886027210898769,0.9874587175410704,0.9870380814122021,0.0017176449309953894,BTC/USDT,BTC_USDT
2025-02-23 22:30:00,0.9868801433068235,0.9899344467601103,0.9854178060413354,0.9895423678352453,0.0028956392098968236,BTC/USDT,BTC_USDT
2025-02-23 23:30:00,0.9893839222358712,0.9912694569792957,0.9896012718600953,0.9904244006612384,0.002148987293381155,BTC/USDT,BTC_USDT
2025-02-24 00:30:00,0.9902657076706961,0.9909846547992027,0.990443137254902,0.9905938756058146,0.0006672995918186535,BTC/USDT,BTC_USDT
2025-02-24 01:30:00,0.9904353673848114,0.9905854231717512,0.9902091149973502,0.9908239757338163,0.0,BTC/USDT,BTC_USDT
2025-02-24 02:30:00,0.99066543061988,0.9902280430551391,0.9897581346051934,0.9905860324876791,0.00032707862172948475,BTC/USDT,BTC_USDT
2025-02-24 03:30:00,0.9904274195531071,0.9919563515230242,0.9885427662957074,0.9909239224960024,0.0013534190007801776,BTC/USDT,BTC_USDT
2025-02-24 04:30:00,0.9907653613571759,0.9961055844748907,0.9912117647058823,0.9959145833560765,0.0024471370059038875,BTC/USDT,BTC_USDT
2025-02-24 05:30:00,0.9957551160722535,0.9978809361600233,0.9952692103868573,0.9958017060477754,0.0022958972360863556,BTC/USDT,BTC_USDT
2025-02-24 06:30:00,0.9956423628331412,0.9961817648199379,0.9910933757286697,0.992875269090494,0.001480754293586942,BTC/USDT,BTC_USDT
2025-02-24 07:30:00,0.9927163950839587,0.9947023404000581,0.9909794382617911,0.9913714041820566,0.0011748731171567803,BTC/USDT,BTC_USDT
2025-02-24 08:30:00,0.9912127712965859,0.9907752912918131,0.9862981452040275,0.9871727922655833,0.0024620307943130732,BTC/USDT,BTC_USDT
2025-02-24 09:30:00,0.9870147265903505,0.9883135748289121,0.9838287228404875,0.9857397273965309,0.003975218915893458,BTC/USDT,BTC_USDT
2025-02-24 10:30:00,0.985581891490691,0.9900932705949166,0.9855457339692633,0.9902907496886865,0.0019653719536624607,BTC/USDT,BTC_USDT
2025-02-24 11:30:00,0.990132184098063,0.9914813633632934,0.9894648648648648,0.9917419385199167,0.0011245569573714049,BTC/USDT,BTC_USDT
2025-02-24 12:30:00,0.9915831402540084,0.9920005340040877,0.9903786963434021,0.9918236553318418,0.0018558096637010216,BTC/USDT,BTC_USDT
2025-02-24 13:30:00,0.9916648439639291,0.9920005340040877,0.9869859035506093,0.9879812693620355,0.0026535122549887933,BTC/USDT,BTC_USDT
2025-02-24 14:30:00,0.9878231800313165,0.9944605552159166,0.9883006889242183,0.9906974259628195,0.0027940703724879364,BTC/USDT,BTC_USDT
2025-02-24 15:30:00,0.9905387951680573,0.9916929518877151,0.9867644939056703,0.9892761257709706,0.002734863115594089,BTC/USDT,BTC_USDT
2025-02-24 16:30:00,0.9891177228593204,0.9910999318720976,0.9873581346051933,0.991287673596556,0.0014518185426825201,BTC/USDT,BTC_USDT
2025-02-24 17:30:00,0.9911289481648774,0.9920175924679995,0.990206359300477,0.9910440069939416,0.0011777276600164748,BTC/USDT,BTC_USDT
2025-02-24 18:30:00,0.9908853206303669,0.9935932223862143,0.9865986221515634,0.9888830159714502,0.0037725539747414604,BTC/USDT,BTC_USDT
2025-02-24 19:30:00,0.9887246760887681,0.9904642127201045,0.9785291997880233,0.9791307344984744,0.007836926845649008,BTC/USDT,BTC_USDT
2025-02-24 20:30:00,0.978974064211698,0.9815641445922021,0.9704641229464758,0.975415958180494,0.01166910891079908,BTC/USDT,BTC_USDT
2025-02-24 21:30:00,0.9752597775285337,0.9817760509761997,0.9740323264440911,0.9765875504490026,0.006271299046453386,BTC/USDT,BTC_USDT
2025-02-24 22:30:00,0.9764310759795755,0.9840497005233028,0.9758795972443031,0.9788081067740905,0.0049040815508637455,BTC/USDT,BTC_USDT
2025-02-24 23:30:00,0.9786514882155909,0.9804261013569425,0.973835294117647,0.9736959835709992,0.0025269796522672558,BTC/USDT,BTC_USDT
2025-02-25 00:30:00,0.9735399727188027,0.9773159513590086,0.9688653948065713,0.9713837475541924,0.003930195120242115,BTC/USDT,BTC_USDT
2025-02-25 01:30:00,0.9712283193748215,0.9774471214107031,0.97060826709062,0.9721944504003858,0.0046136294047463495,BTC/USDT,BTC_USDT
2025-02-25 02:30:00,0.9720386802953965,0.975092735531297,0.9683543190249072,0.971764562736095,0.0027445719683442736,BTC/USDT,BTC_USDT
2025-02-25 03:30:00,0.9716090734990042,0.971350256883514,0.9551057763645998,0.9553641787624683,0.011756988996993453,BTC/USDT,BTC_USDT
2025-02-25 04:30:00,0.955211319068777,0.9594399526177325,0.9443083200847906,0.9460459184890169,0.011564148284493257,BTC/USDT,BTC_USDT
2025-02-25 05:30:00,0.9458944468605852,0.9519223617390309,0.939673979862215,0.949272301720939,0.013890803098089866,BTC/USDT,BTC_USDT
2025-02-25 06:30:00,0.9491204187638345,0.9544508287128912,0.9423572866984631,0.9509799817128162,0.006454618465470839,BTC/USDT,BTC_USDT
2025-02-25 07:30:00,0.9508277189850174,0.9558909444985394,0.9469128775834658,0.9547772167593018,0.004704006019509714,BTC/USDT,BTC_USDT
2025-02-25 08:30:00,0.9546243452046385,0.955930782898731,0.9506196078431371,0.9524163322124386,0.003459533694116786,BTC/USDT,BTC_USDT
2025-02-25 09:30:00,0.9522638391884478,0.9536759930198038,0.9492202437731849,0.9497250828111388,0.004041606050735609,BTC/USDT,BTC_USDT
2025-02-25 10:30:00,0.9495730212866246,0.9513793516300368,0.9480985691573925,0.9515303778273777,0.0038564138379200853,BTC/USDT,BTC_USDT
2025-02-25 11:30:00,0.9513781328233156,0.9515636042309228,0.9427996820349761,0.9431112144612684,0.0058600972252930384,BTC/USDT,BTC_USDT
2025-02-25 12:30:00,0.9429603193375196,0.9442879044895547,0.910929835718071,0.9223801574198599,0.03546291938851237,BTC/USDT,BTC_USDT
2025-02-25 13:30:00,0.9222324802236752,0.929011361360778,0.9195364069952304,0.9232335734634668,0.013361980814719893,BTC/USDT,BTC_USDT
2025-02-25 14:30:00,0.9230858654065431,0.9247522549488087,0.9118798092209857,0.911608800529686,0.010516128327781675,BTC/USDT,BTC_USDT
2025-02-25 15:30:00,0.911462956322108,0.9174165857007691,0.8970252252252252,0.9106553317358103,0.022793366028005774,BTC/USDT,BTC_USDT
2025-02-25 16:30:00,0.9105094284597652,0.9222104378727565,0.9047708532061473,0.9215256814954239,0.012724479027712085,BTC/USDT,BTC_USDT
2025-02-25 17:30:00,0.9213781413010027,0.9240448054858325,0.9184434552199258,0.9231853488857419,0.009062792275823524,BTC/USDT,BTC_USDT
2025-02-25 18:30:00,0.9230376485608702,0.9241841339333109,0.9167635400105988,0.9171454060048396,0.006652536927033205,BTC/USDT,BTC_USDT
2025-02-25 19:30:00,0.9169985681186401,0.9224915316911294,0.8990273449920508,0.8994574787999986,0.017584726927332817,BTC/USDT,BTC_USDT
2025-02-25 20:30:00,0.8993134768944875,0.9055045861839156,0.8881528351881293,0.9002418966016298,0.027381337891652507,BTC/USDT,BTC_USDT
2025-02-25 21:30:00,0.9001016898573798,0.9054579667794361,0.8892837307896131,0.9026662680101574,0.01590241183202493,BTC/USDT,BTC_USDT
2025-02-25 22:30:00,0.902521645654719,0.9057588738447129,0.896425543190249,0.9005464003638359,0.006988729070153495,BTC/USDT,BTC_USDT
2025-02-25 23:30:00,0.9004022238668935,0.9056122346269865,0.8973464758876524,0.8985334746931725,0.005431324369584743,BTC/USDT,BTC_USDT
2025-02-26 00:30:00,0.8983896209371744,0.9085141866026426,0.8930046634870163,0.9078305373500414,0.006825684883965086,BTC/USDT,BTC_USDT
2025-02-26 01:30:00,0.907685086985309,0.9185607742211647,0.904810492845787,0.9100963505865327,0.0134520392905416,BTC/USDT,BTC_USDT
2025-02-26 02:30:00,0.9099506429054051,0.9166501203098495,0.9062864864864864,0.9170912460944716,0.005395823284131319,BTC/USDT,BTC_USDT
2025-02-26 03:30:00,0.9169445228630505,0.9232916901971047,0.9142402755696872,0.9169496460157012,0.004773730140559382,BTC/USDT,BTC_USDT
2025-02-26 04:30:00,0.9168028395165344,0.9198967380190779,0.9159657657657657,0.9156010536487297,0.0038140399907248793,BTC/USDT,BTC_USDT
2025-02-26 05:30:00,0.9154543574040304,0.9151314932089302,0.9103837837837837,0.9099794457310808,0.003056558772526457,BTC/USDT,BTC_USDT
2025-02-26 06:30:00,0.9098338627648958,0.9168274859532557,0.9103996820349761,0.9158687795461654,0.002540058317552163,BTC/USDT,BTC_USDT
2025-02-26 07:30:00,0.9157221463469222,0.9205163522858871,0.9134182299947006,0.91918843229105,0.0023281503119560007,BTC/USDT,BTC_USDT
2025-02-26 08:30:00,0.9190411608666569,0.922804093607526,0.9182043455219926,0.9179285519494759,0.002474069210565876,BTC/USDT,BTC_USDT
2025-02-26 09:30:00,0.9177816944692415,0.9210149680074337,0.9159442501324854,0.9157446675010754,0.0026781967891960313,BTC/USDT,BTC_USDT
2025-02-26 10:30:00,0.9155981601723344,0.9172505570489069,0.9129695813460519,0.9128792796795514,0.002988245699790191,BTC/USDT,BTC_USDT
2025-02-26 11:30:00,0.9127330198284623,0.9177804289620931,0.9132911499735028,0.918142435900792,0.0027482629951292017,BTC/USDT,BTC_USDT
2025-02-26 12:30:00,0.9179954381565437,0.9201472113649631,0.913043561208267,0.9160209784332269,0.0031525787858007717,BTC/USDT,BTC_USDT
2025-02-26 13:30:00,0.9158742148601986,0.9163796218106766,0.9102727080021197,0.9135251710568166,0.0032529062351768626,BTC/USDT,BTC_USDT
2025-02-26 14:30:00,0.9133789136183021,0.9214851882735245,0.9137279279279279,0.9202176825642078,0.003865937066428434,BTC/USDT,BTC_USDT
2025-02-26 15:30:00,0.9200704580579144,0.9217477402832976,0.9181619501854796,0.92177231576436,0.002668080959096566,BTC/USDT,BTC_USDT
2025-02-26 16:30:00,0.9216248419971056,0.9212767783448628,0.9144756756756757,0.9149269694414099,0.002927230541564051,BTC/USDT,BTC_USDT
2025-02-26 17:30:00,0.9147804872465913,0.914961968101732,0.9047426603073662,0.9077410834080637,0.004737440912266786,BTC/USDT,BTC_USDT
2025-02-26 18:30:00,0.9075957533569521,0.9087838374762797,0.898547535771065,0.8998256814000347,0.005190576811499884,BTC/USDT,BTC_USDT
2025-02-26 19:30:00,0.8996816204590329,0.9050800317435763,0.8814515103338633,0.9043750078828636,0.02216523930183152,BTC/USDT,BTC_USDT
2025-02-26 20:30:00,0.9042301115578852,0.9134362421369487,0.9026839427662957,0.9038059578657094,0.011896014643322565,BTC/USDT,BTC_USDT
2025-02-26 21:30:00,0.9036612587500328,0.9057718001341367,0.8905887652358241,0.8957345413996342,0.009920913173600795,BTC/USDT,BTC_USDT
2025-02-26 22:30:00,0.8955912423796188,0.9004407652787152,0.8843035506094329,0.8877360447346021,0.007540211436300949,BTC/USDT,BTC_USDT
2025-02-26 23:30:00,0.8875939221765274,0.8919065535227847,0.8602462109167991,0.86873884674155,0.02377031712453524,BTC/USDT,BTC_USDT
2025-02-27 00:30:00,0.8685924580799563,0.8769315531784369,0.8637213566507684,0.8644786557489049,0.017993327175677122,BTC/USDT,BTC_USDT
2025-02-27 01:30:00,0.8643401561759526,0.8720085440654027,0.8479304716481186,0.870084365454117,0.021495826454729514,BTC/USDT,BTC_USDT
2025-02-27 02:30:00,0.869928647546091,0.8774314403382875,0.8607337572866984,0.8724687793553868,0.0145497992877191,BTC/USDT,BTC_USDT
2025-02-27 03:30:00,0.8723410793960834,0.8802728930413122,0.8676862745098038,0.8705890807049436,0.008632789987776342,BTC/USDT,BTC_USDT
2025-02-27 04:30:00,0.8704496014215385,0.873727634605584,0.8655496555378909,0.8686450472881729,0.003736055590913527,BTC/USDT,BTC_USDT
2025-02-27 05:30:00,0.8685059856710131,0.874001629560093,0.8667004769475358,0.8738628406099275,0.008135971334743284,BTC/USDT,BTC_USDT
2025-02-27 06:30:00,0.8737228364306563,0.8809780115340645,0.8698488606253311,0.875167977862905,0.0037106606604315503,BTC/USDT,BTC_USDT
2025-02-23 03:30:00,0.005009889222061991,0.004833372712603029,0.005418335983041863,0.00502765070101048,0.017399489794280066,ETH/USDT,ETH_USDT
2025-02-23 04:30:00,0.005027056538543382,0.004793322406027466,0.005376682564917859,0.004981333908777962,0.0196527082438685,ETH/USDT,ETH_USDT
2025-02-23 05:30:00,0.004980853143568784,0.004813453512507246,0.005299417064122946,0.005069198029511959,0.03873974032869248,ETH/USDT,ETH_USDT
2025-02-23 06:30:00,0.005068703176674152,0.004843968031802913,0.005344886062533121,0.004994794395307777,0.02636507536782381,ETH/USDT,ETH_USDT
2025-02-23 07:30:00,0.004994311471921476,0.004743524405788014,0.005240381558028615,0.004843549400992448,0.030652300472709518,ETH/USDT,ETH_USDT
2025-02-23 08:30:00,0.004842984756270731,0.004666708341588856,0.00521081081081081,0.004870576362134994,0.03999497934386827,ETH/USDT,ETH_USDT
2025-02-23 09:30:00,0.00486990141297612,0.004729750490828162,0.0052188659247482784,0.004980591992197581,0.03394043143021877,ETH/USDT,ETH_USDT
2025-02-23 10:30:00,0.004980005374853654,0.004988382232497332,0.005374456809750927,0.0051799555761549276,0.10410684266427407,ETH/USDT,ETH_USDT
2025-02-23 11:30:00,0.005179336993998645,0.0050746281307843845,0.005546793852676207,0.005312864632126492,0.06474426814631151,ETH/USDT,ETH_USDT
2025-02-23 12:30:00,0.005312224740095306,0.00541717480051663,0.005687970323264439,0.005638248046666126,0.170852046046953,ETH/USDT,ETH_USDT
2025-02-23 13:30:00,0.005637555984526523,0.005434127311236443,0.005795442501324856,0.00543888446270878,0.13466452753764915,ETH/USDT,ETH_USDT
2025-02-23 14:30:00,0.0054382243653815325,0.00522561142938273,0.005728669846316905,0.005452768901570242,0.04840461823987277,ETH/USDT,ETH_USDT
2025-02-23 15:30:00,0.005452106578091789,0.005236524608158608,0.0057576046634870166,0.005437930569962576,0.06532104986649774,ETH/USDT,ETH_USDT
2025-02-23 16:30:00,0.005437270625577014,0.005199123131383021,0.0056113407525172215,0.005344449080834248,0.09149773656653297,ETH/USDT,ETH_USDT
2025-02-23 17:30:00,0.005343804124733906,0.0051563180418154895,0.005601801801801804,0.005265064006733208,0.10260517191874867,ETH/USDT,ETH_USDT
2025-02-23 18:30:00,0.0052644317787798375,0.005385600749300975,0.005678007419183888,0.005504279109865444,0.18990772276957132,ETH/USDT,ETH_USDT
2025-02-23 19:30:00,0.005503714498625344,0.00527223083386222,0.00563487016428193,0.005276192755438963,0.12983552463466663,ETH/USDT,ETH_USDT
2025-02-23 20:30:00,0.0052756647142553174,0.005160768075879442,0.005508320084790673,0.005190978336777769,0.11415102394874095,ETH/USDT,ETH_USDT
2025-02-23 21:30:00,0.005190357987295338,0.005276151101966176,0.005602649708532063,0.005436658712967629,0.12914655842294784,ETH/USDT,ETH_USDT
2025-02-23 22:30:00,0.005435998972504315,0.00535222549382134,0.005799364069952306,0.005524840797950359,0.14911816223803814,ETH/USDT,ETH_USDT
2025-02-23 23:30:00,0.005524166918877859,0.0053538147917013236,0.005837519872813991,0.005465381483436763,0.07860127502016687,ETH/USDT,ETH_USDT
2025-02-24 00:30:00,0.005464717137729351,0.005264390297654304,0.005848224695283521,0.0054556305798088645,0.04786580137648982,ETH/USDT,ETH_USDT
2025-02-24 01:30:00,0.005454967797505353,0.005183971824927184,0.005725808161102279,0.005440686260118284,0.039740700739155595,ETH/USDT,ETH_USDT
2025-02-24 02:30:00,0.005440025873901185,0.005215545876142837,0.005768627450980392,0.005453828782399366,0.020043970075385636,ETH/USDT,ETH_USDT
2025-02-24 03:30:00,0.005453060317896312,0.005221585208086773,0.0056199258081611045,0.005408571870995971,0.070866949002546,ETH/USDT,ETH_USDT
2025-02-24 04:30:00,0.005407916633815631,0.005707062733825454,0.0058162162162162185,0.005579848612981653,0.17981067900439482,ETH/USDT,ETH_USDT
2025-02-24 05:30:00,0.005579271885361321,0.00552281013293947,0.005833174350821411,0.005429345535246705,0.08413606123506531,ETH/USDT,ETH_USDT
2025-02-24 06:30:00,0.005428686967336316,0.005226565008110716,0.005617912029676738,0.005275662815024401,0.10959599682895509,ETH/USDT,ETH_USDT
2025-02-24 07:30:00,0.005275028887718965,0.005063185186048511,0.0055154213036565985,0.005131413034181263,0.08401493035997844,ETH/USDT,ETH_USDT
2025-02-24 08:30:00,0.0051309082061468305,0.004859966963794735,0.004854583995760469,0.004502903702513495,0.17799873623291235,ETH/USDT,ETH_USDT
2025-02-24 09:30:00,0.004502393674967169,0.004308056786672787,0.00463932167461579,0.004316364676588493,0.1961516502568886,ETH/USDT,ETH_USDT
2025-02-24 10:30:00,0.004315884557638523,0.0043888990721678975,0.004670164281928989,0.004646623542942077,0.08167197406140002,ETH/USDT,ETH_USDT
2025-02-24 11:30:00,0.004646090472181739,0.004412950446751634,0.00489093799682035,0.004639840305635714,0.06549419215656892,ETH/USDT,ETH_USDT
2025-02-24 12:30:00,0.004639308322460699,0.004419095731887571,0.004911287758346583,0.0045445570190978885,0.07639655107652811,ETH/USDT,ETH_USDT
2025-02-24 13:30:00,0.004544146284187332,0.004277330360993124,0.004499099099099102,0.004116259176050761,0.13102650317724673,ETH/USDT,ETH_USDT
2025-02-24 14:30:00,0.004115811140867792,0.004172436700914272,0.004521886592474826,0.004276831121662342,0.06330412603187781,ETH/USDT,ETH_USDT
2025-02-24 15:30:00,0.004276357341295577,0.004015625976755989,0.004337678855325916,0.0041460418273490144,0.10335585646317637,ETH/USDT,ETH_USDT
2025-02-24 16:30:00,0.00414558901698674,0.003946014729612755,0.00443275039745628,0.004205183177613873,0.06112581242340655,ETH/USDT,ETH_USDT
2025-02-24 17:30:00,0.004204826855956465,0.003951100482828699,0.004471118177000529,0.004090928024234811,0.06434186022177708,ETH/USDT,ETH_USDT
2025-02-24 18:30:00,0.004090378079413884,0.004004288985212116,0.004353259141494436,0.004040583684851643,0.08234221026189638,ETH/USDT,ETH_USDT
2025-02-24 19:30:00,0.0040402537541318105,0.003912851380517117,0.0041995760466348704,0.0038524548376829603,0.1572777391574445,ETH/USDT,ETH_USDT
2025-02-24 20:30:00,0.0038521550704622943,0.003816539928990171,0.004054689984101748,0.003874288382762818,0.2018937907056113,ETH/USDT,ETH_USDT
2025-02-24 21:30:00,0.0038738791437875077,0.003784648018198523,0.004226073131955485,0.003903117141314862,0.09693161707038611,ETH/USDT,ETH_USDT
2025-02-24 22:30:00,0.003902703280101933,0.0038537294993817657,0.004254689984101747,0.003934065661525148,0.10833526683308865,ETH/USDT,ETH_USDT
2025-02-24 23:30:00,0.0039337528092935805,0.003730611890279116,0.004172972972972971,0.003786530250111735,0.05953978665547217,ETH/USDT,ETH_USDT
2025-02-25 00:30:00,0.0037861350817715287,0.0036274134812722446,0.00391467938526762,0.003688703249584025,0.12368956334717858,ETH/USDT,ETH_USDT
2025-02-25 01:30:00,0.0036887476506209495,0.0036575041877999165,0.004068150503444621,0.0037071451760106993,0.06551994112762831,ETH/USDT,ETH_USDT
2025-02-25 02:30:00,0.003706762735817465,0.0036019847151925223,0.003957180710121888,0.003641326576522388,0.05905946665270832,ETH/USDT,ETH_USDT
2025-02-25 03:30:00,0.0036410606603948753,0.0033849925779789007,0.0026097509273979866,0.002278425818357833,0.49134720134644855,ETH/USDT,ETH_USDT
2025-02-25 04:30:00,0.0022783784219124474,0.0024249507052774262,0.00229528351881293,0.0023348114784669835,0.27512896111773216,ETH/USDT,ETH_USDT
2025-02-25 05:30:00,0.002334649070379215,0.002245148138455394,0.0021674615792262853,0.0021819766629079746,0.330470481565841,ETH/USDT,ETH_USDT
2025-02-25 06:30:00,0.002181838759476993,0.0020607895843774136,0.0022970853206147326,0.002137567656167874,0.18082764276768065,ETH/USDT,ETH_USDT
2025-02-25 07:30:00,0.002137436873022048,0.0021788214402641234,0.002344780074191839,0.002335023454632807,0.12732918859572773,ETH/USDT,ETH_USDT
2025-02-25 08:30:00,0.002334966983647391,0.0021073030356649073,0.0024684684684684694,0.002140747298655234,0.08932055702128157,ETH/USDT,ETH_USDT
2025-02-25 09:30:00,0.0021407219767931767,0.0019749674988583554,0.002391414944356122,0.0021044993742993516,0.12475635816624175,ETH/USDT,ETH_USDT
2025-02-25 10:30:00,0.002104479864221364,0.0020576109886174514,0.002432750397456282,0.0022556383805317714,0.09295178045776774,ETH/USDT,ETH_USDT
2025-02-25 11:30:00,0.0022555946376933223,0.0020193618863058693,0.002391414944356122,0.0019870645784329302,0.08012636821400354,ETH/USDT,ETH_USDT
2025-02-25 12:30:00,0.0019870638971758257,0.0017620015829406903,0.0006329623741388426,0.0007936387648445595,1.0,ETH/USDT,ETH_USDT
2025-02-25 13:30:00,0.0007938294306300517,0.0010450163326845478,0.001103656597774246,0.0010997323482942198,0.27310785935550974,ETH/USDT,ETH_USDT
2025-02-25 14:30:00,0.0010998739367920598,0.0009637502344214376,0.0013167991520932722,0.0009571783767776712,0.16993289506360923,ETH/USDT,ETH_USDT
2025-02-25 15:30:00,0.0009571308793820122,0.0009864242175091926,0.001094647588765238,0.0010785347317118332,0.2618332516127504,ETH/USDT,ETH_USDT
2025-02-25 16:30:00,0.0010786797189138045,0.001279914559345974,0.001220031796502386,0.001488708612581019,0.1756590974666233,ETH/USDT,ETH_USDT
2025-02-25 17:30:00,0.001488787834858043,0.0013800403257848747,0.001757180710121886,0.0015279242032584324,0.1321275704096131,ETH/USDT,ETH_USDT
2025-02-25 18:30:00,0.0015279971379328183,0.0013224017893375107,0.0016773714891361972,0.0012668755550463437,0.1129743023983763,ETH/USDT,ETH_USDT
2025-02-25 19:30:00,0.0012669903447621027,0.0011718423035071604,0.001178908320084791,0.0009092717633014774,0.2210117234216241,ETH/USDT,ETH_USDT
2025-02-25 20:30:00,0.0009093379180665442,0.0011545719332113485,0.0011459459459459448,0.001235503082504411,0.39627013987040216,ETH/USDT,ETH_USDT
2025-02-25 21:30:00,0.0012355169312128957,0.00123636779743445,0.0013739268680445162,0.0013178558229269832,0.16809186885730396,ETH/USDT,ETH_USDT
2025-02-25 22:30:00,0.0013178564676699176,0.0013169981765455677,0.0016688924218335986,0.0013562235089411019,0.10073004330496113,ETH/USDT,ETH_USDT
2025-02-25 23:30:00,0.0013563239731189472,0.001241771410226393,0.0015926868044515102,0.0013897157431412713,0.07469337160220292,ETH/USDT,ETH_USDT
2025-02-26 00:30:00,0.0013897048662772004,0.001641108990870017,0.001674721780604136,0.0018937950654704266,0.12382665438255237,ETH/USDT,ETH_USDT
2025-02-26 01:30:00,0.0018935973963327226,0.002099674405840988,0.0021602543720190795,0.0021212454913994362,0.14732801960322248,ETH/USDT,ETH_USDT
2025-02-26 02:30:00,0.0021210113541664027,0.0020789075802092154,0.002415262321144675,0.0023380971090372527,0.0644236243831189,ETH/USDT,ETH_USDT
2025-02-26 03:30:00,0.0023374043187033905,0.002275768610943057,0.0026001059883412844,0.002307572541158615,0.06670872652601086,ETH/USDT,ETH_USDT
2025-02-26 04:30:00,0.002307096587137484,0.0021565712699443637,0.0025479597244303137,0.002145940714717916,0.04331803198487876,ETH/USDT,ETH_USDT
2025-02-26 05:30:00,0.0021457026179945693,0.0019174349156029875,0.002310863804981454,0.001927605263919334,0.05214041529754404,ETH/USDT,ETH_USDT
2025-02-26 06:30:00,0.0019275081449379291,0.0018368045364918699,0.002344780074191839,0.00204673586911235,0.05031818199079333,ETH/USDT,ETH_USDT
2025-02-26 07:30:00,0.0020466196494137267,0.0019705174647944032,0.0023643879173290932,0.0021757233660161736,0.05381536240277173,ETH/USDT,ETH_USDT
2025-02-26 08:30:00,0.0021754804941135175,0.0020003962649380773,0.002486804451510335,0.002091886792432831,0.05959738269256472,ETH/USDT,ETH_USDT
2025-02-26 09:30:00,0.0020918693045838014,0.0019368243497387744,0.0024698463169051427,0.002082347864970756,0.04377341607287705,ETH/USDT,ETH_USDT
2025-02-26 10:30:00,0.002082543848717368,0.0018743119664594585,0.002348701642819289,0.0019316328110699887,0.04457868216093904,ETH/USDT,ETH_USDT
2025-02-26 11:30:00,0.0019316410174241877,0.001938519600810754,0.0023468998410174865,0.00220094852974921,0.05780747364298264,ETH/USDT,ETH_USDT
2025-02-26 12:30:00,0.002200913555567425,0.0019887414138182063,0.0023643879173290932,0.0020199208841356286,0.0737977881940907,ETH/USDT,ETH_USDT
2025-02-26 13:30:00,0.0020198089637977314,0.0017936815873483408,0.002162162162162162,0.001814092027120653,0.08634956017427632,ETH/USDT,ETH_USDT
2025-02-26 14:30:00,0.0018140131081998715,0.0018638226004515756,0.0022175940646528883,0.0020881772095309144,0.07358087147838159,ETH/USDT,ETH_USDT
2025-02-26 15:30:00,0.002088054345365714,0.001876325077107437,0.002383041865394808,0.0021281347167887133,0.09779953583209133,ETH/USDT,ETH_USDT
2025-02-26 16:30:00,0.0021280054460662253,0.001881198923939384,0.0022190779014308413,0.0018183315504371313,0.0645569421185656,ETH/USDT,ETH_USDT
2025-02-26 17:30:00,0.0018183579228649171,0.001569272726694802,0.0017987281399046108,0.0014825613037721275,0.10545290487047931,ETH/USDT,ETH_USDT
